Name,Index,TaskGroup,TaskType,Good,FarmPoints,XPLevelSegments,Amounts,TID,Probability,IconFileName,IconExportName
String,int,String,String,String,int,String,String,String,int,String,String
Medium_CollectBuilding_Essentials_Oil_Lab,539,Medium,CollectBuilding,Essentials_Oil_Lab,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Barbecue_Grill,540,Medium,CollectBuilding,Barbecue_Grill,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Cake_Oven,541,Medium,CollectBuilding,Cake_Oven,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Deep_Fryer,542,Medium,CollectBuilding,Deep_Fryer,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Donut_Maker,543,Medium,CollectBuilding,Donut_Maker,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Flowershop,544,Medium,CollectBuilding,Flowershop,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Ice_Cream_Maker,545,Medium,CollectBuilding,Ice_Cream_Maker,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Pasta_Maker,546,Medium,CollectBuilding,Pasta_Maker,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Perfumerie,547,Medium,CollectBuilding,Perfumerie,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Sauce_Mixer,548,Medium,CollectBuilding,Sauce_Mixer,100,15;35;75;102,6;6;9;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Dairy,549,Medium,CollectBuilding,Dairy,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Fondue_Maker,550,Medium,CollectBuilding,Fondue_Maker,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Honey_Extractor,551,Medium,CollectBuilding,Honey_Extractor,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Porridge_Bar,552,Medium,CollectBuilding,Porridge_Bar,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Sugar_Mill,553,Medium,CollectBuilding,Sugar_Mill,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Tea_Stand,554,Medium,CollectBuilding,Tea_Stand,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Sandwich_Bar,555,Medium,CollectBuilding,Sandwich_Bar,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Waffle_Maker,556,Medium,CollectBuilding,Waffle_Maker,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Candy_Machine,557,Medium,CollectBuilding,Candy_Machine,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Hotdog_Stand,558,Medium,CollectBuilding,Hotdog_Stand,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Juice_Press,559,Medium,CollectBuilding,Juice_Press,100,15;35;75;102,6;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Loom,560,Medium,CollectBuilding,Loom,100,15;35;75;102,3;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Milkshake_Bar,561,Medium,CollectBuilding,Milkshake_Bar,100,15;35;75;102,3;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Popcorn_Pot,562,Medium,CollectBuilding,Popcorn_Pot,100,15;35;75;102,3;6;6;9;15,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Smoothie_Mixer,563,Medium,CollectBuilding,Smoothie_Mixer,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Cupcake_Maker,564,Medium,CollectBuilding,Cupcake_Maker,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Omelet_Maker,565,Medium,CollectBuilding,Omelet_Maker,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Yoghurt_Maker,566,Medium,CollectBuilding,Yoghurt_Maker,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Pie_Oven,567,Medium,CollectBuilding,Pie_Oven,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Salad_Bar,568,Medium,CollectBuilding,Salad_Bar,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Sewing_Machine,569,Medium,CollectBuilding,Sewing_Machine,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Sushi_Bar,570,Medium,CollectBuilding,Sushi_Bar,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Taco_Kitchen,571,Medium,CollectBuilding,Taco_Kitchen,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Wok_Kitchen,572,Medium,CollectBuilding,Wok_Kitchen,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Bath_Kiosk,573,Medium,CollectBuilding,Bath_Kiosk,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Jeweler,574,Medium,CollectBuilding,Jeweler,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Pasta_Kitchen,575,Medium,CollectBuilding,Pasta_Kitchen,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Soup_Kitchen,576,Medium,CollectBuilding,Soup_Kitchen,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Fudge_Shop,577,Medium,CollectBuilding,Fudge_Shop,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Stew_Pot,578,Medium,CollectBuilding,Stew_Pot,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Candle_Maker,579,Medium,CollectBuilding,Candle_Maker,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Hat_Maker,580,Medium,CollectBuilding,Hat_Maker,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Preservation_Station,581,Medium,CollectBuilding,Preservation_Station,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Pottery_Studio,582,Medium,CollectBuilding,Pottery_Studio,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Jam_Maker,583,Medium,CollectBuilding,Jam_Maker,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_CollectBuilding_Smelter,584,Medium,CollectBuilding,Smelter,100,15;35;75;102,3;6;6;9;9,TID_FARM_PASS_TASK_COLLECT_BUILDING,1,,
Medium_HarvestField_Strawberry,585,Medium,HarvestField,Strawberry,100,15;35;75;102,15;15;15;15;30,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_TeaLeaves,586,Medium,HarvestField,TeaLeaves,100,15;35;75;102,15;15;15;15;30,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Tomato,587,Medium,HarvestField,Tomato,100,15;35;75;102,15;15;15;15;30,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Asparagus,588,Medium,HarvestField,Asparagus,100,15;35;75;102,15;15;15;15;30,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Onion,589,Medium,HarvestField,Onion,100,15;35;75;102,15;15;15;15;30,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Watermelon,590,Medium,HarvestField,Watermelon,100,15;35;75;102,15;15;15;15;30,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Bellpepper,591,Medium,HarvestField,Bellpepper,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Peony,592,Medium,HarvestField,Peony,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Chili,593,Medium,HarvestField,Chili,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Potato,594,Medium,HarvestField,Potato,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Lettuce,595,Medium,HarvestField,Lettuce,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Grapes,596,Medium,HarvestField,Grapes,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Mint,597,Medium,HarvestField,Mint,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Pumpkin,598,Medium,HarvestField,Pumpkin,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Cotton,599,Medium,HarvestField,Cotton,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Ginger,600,Medium,HarvestField,Ginger,100,15;35;75;102,18;18;18;36;36,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Indigo,601,Medium,HarvestField,Indigo,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Clay,602,Medium,HarvestField,Clay,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Lily,603,Medium,HarvestField,Lily,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Sunflower,604,Medium,HarvestField,Sunflower,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Broccoli,605,Medium,HarvestField,Broccoli,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Sesame,606,Medium,HarvestField,Sesame,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_PassionFruit,607,Medium,HarvestField,PassionFruit,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Chickpea,608,Medium,HarvestField,Chickpea,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Rice,609,Medium,HarvestField,Rice,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Cabbage,610,Medium,HarvestField,Cabbage,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Beetroot,611,Medium,HarvestField,Beetroot,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Eggplant,612,Medium,HarvestField,Eggplant,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Cucumber,613,Medium,HarvestField,Cucumber,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Pineapple,614,Medium,HarvestField,Pineapple,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Garlic,615,Medium,HarvestField,Garlic,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Sugarcane,616,Medium,HarvestField,Sugarcane,100,15;35;75;102,21;42;42;42;63,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Chamomile,617,Medium,HarvestField,Chamomile,100,15;35;75;102,24;48;72;72;72,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Mushroom,618,Medium,HarvestField,Mushroom,100,15;35;75;102,24;48;72;72;72,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Soybean,619,Medium,HarvestField,Soybean,100,15;35;75;102,24;48;72;72;72,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Carrot,620,Medium,HarvestField,Carrot,100,15;35;75;102,24;48;72;72;72,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Oats,621,Medium,HarvestField,Oats,100,15;35;75;102,24;48;72;72;72,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Corn,622,Medium,HarvestField,Corn,100,15;35;75;102,24;48;72;72;72,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_HarvestField_Wheat,623,Medium,HarvestField,Wheat,100,15;35;75;102,24;48;72;72;72,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Medium_BuyFruitTree_AppleTree,624,Medium,BuyFruitTree,AppleTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_CherryTree,625,Medium,BuyFruitTree,CherryTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_RaspberryBush,626,Medium,BuyFruitTree,RaspberryBush,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_BlackberryBush,627,Medium,BuyFruitTree,BlackberryBush,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_CacaoTree,628,Medium,BuyFruitTree,CacaoTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_CoffeeBush,629,Medium,BuyFruitTree,CoffeeBush,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_OliveTree,630,Medium,BuyFruitTree,OliveTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_LemonTree,631,Medium,BuyFruitTree,LemonTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_PeachTree,632,Medium,BuyFruitTree,PeachTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_OrangeTree,633,Medium,BuyFruitTree,OrangeTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_BananaTree,634,Medium,BuyFruitTree,BananaTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_PlumTree,635,Medium,BuyFruitTree,PlumTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_MangoTree,636,Medium,BuyFruitTree,MangoTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_CoconutTree,637,Medium,BuyFruitTree,CoconutTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_GuavaTree,638,Medium,BuyFruitTree,GuavaTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_PomegranateTree,639,Medium,BuyFruitTree,PomegranateTree,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_BuyFruitTree_BlueberryBush,640,Medium,BuyFruitTree,BlueberryBush,100,15;35;75;102,3;3;6;9;15,TID_TASK_PLANT_TREE,1,,
Medium_CompleteTruckOrder,641,Medium,CompleteTruckOrder,,100,15;35;75;102,3;6;9;12;18,TID_NEIGHBORHOOD_TASK_CAR_ORDER_DESCRIPTION,1,sc/icons.sc,nh_derby_task_car_order
Medium_UseMine,642,Medium,UseMine,,100,15;35;75;102,6;9;12;15;15,TID_STREAK_TASK_USE_MINE,0,sc/icons.sc,nh_derby_task_mine_order
Medium_CollectProduction_Diamond Ring,643,Medium,CollectProduction,Diamond Ring,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,0,,
Medium_CollectProduction_Necklace,644,Medium,CollectProduction,Necklace,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Flower Pendant,645,Medium,CollectProduction,Flower Pendant,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Jelly Beans,646,Medium,CollectProduction,Jelly Beans,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_IronBracelet,647,Medium,CollectProduction,IronBracelet,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chocolate,648,Medium,CollectProduction,Chocolate,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Bracelet,649,Medium,CollectProduction,Bracelet,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Lollipop,650,Medium,CollectProduction,Lollipop,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Marmelade,651,Medium,CollectProduction,Marmelade,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Blackberry Jam,652,Medium,CollectProduction,Blackberry Jam,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chocolate fondue,653,Medium,CollectProduction,Chocolate fondue,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Peach Jam,654,Medium,CollectProduction,Peach Jam,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Blanket,655,Medium,CollectProduction,Blanket,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Cherry Jam,656,Medium,CollectProduction,Cherry Jam,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Blueberry Cheesecake,657,Medium,CollectProduction,Blueberry Cheesecake,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Blueberry Chutney,658,Medium,CollectProduction,Blueberry Chutney,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Guava Compote,659,Medium,CollectProduction,Guava Compote,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chili Fudge,660,Medium,CollectProduction,Chili Fudge,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chocolate Ice Cream,661,Medium,CollectProduction,Chocolate Ice Cream,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Mint Fudge,662,Medium,CollectProduction,Mint Fudge,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chocolate Popcorn,663,Medium,CollectProduction,Chocolate Popcorn,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_MintIcecream,664,Medium,CollectProduction,MintIcecream,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_PlatinumBar,665,Medium,CollectProduction,PlatinumBar,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chocolate Cake,666,Medium,CollectProduction,Chocolate Cake,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Pickles,667,Medium,CollectProduction,Pickles,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Rich Fudge,668,Medium,CollectProduction,Rich Fudge,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Cookie Cupcake,669,Medium,CollectProduction,Cookie Cupcake,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Orange Sorbet,670,Medium,CollectProduction,Orange Sorbet,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chickpea Stew,671,Medium,CollectProduction,Chickpea Stew,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Tropical Cupcake,672,Medium,CollectProduction,Tropical Cupcake,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Berry Juice,673,Medium,CollectProduction,Berry Juice,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Peanut Butter Milkshake,674,Medium,CollectProduction,Peanut Butter Milkshake,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Rich soap,675,Medium,CollectProduction,Rich soap,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chocolate Roll,676,Medium,CollectProduction,Chocolate Roll,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Peanut Fudge,677,Medium,CollectProduction,Peanut Fudge,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Fruitcake,678,Medium,CollectProduction,Fruitcake,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Dried Fruit,679,Medium,CollectProduction,Dried Fruit,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Chocolate Pie,680,Medium,CollectProduction,Chocolate Pie,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_TropicalSmoothie,681,Medium,CollectProduction,TropicalSmoothie,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Pineapple coconut bars,682,Medium,CollectProduction,Pineapple coconut bars,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Peach Ice Cream,683,Medium,CollectProduction,Peach Ice Cream,100,15;35;75;102,3;3;3;6;6,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Summer Salad,684,Medium,CollectProduction,Summer Salad,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Honey Soap,685,Medium,CollectProduction,Honey Soap,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Exfoliating Soap,686,Medium,CollectProduction,Exfoliating Soap,100,15;35;75;102,6;6;6;9;9,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_PlumJam,687,Medium,CollectProduction,PlumJam,100,15;35;75;102,3;3;3;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Medium_CollectProduction_Fresh porridge,688,Medium,CollectProduction,Fresh porridge,100,15;35;75;102,6;6;9;9;12,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
