Name,ShopIconFileName,ShopIconExportName,ShopIconAnimScale,ShopIconClipped,UnlockLevel,RepUnlockLevel,ShopOrder,FileName,ExportName,ExportNameMirror,TileWidth,TileHeight,Price,DiamondPrice,DiscountPercentage,Vouchers,VoucherCount,PriceIncrease,DoPriceIncreaseEveryNObject,ShopDescriptionTID,TID,BuySound,AttractsButterflies,BirdsLand,SpawnsBirds,SpawnsFrogs,TapSound,CanBuy,SpinWheelPrize,BuyExp,Theme,TagSpecial,TagNature,TagDeco,TagSanctuary,TagStatue,HideFromLevelUpScreen,SanctuaryAnimal,PerceivedValue,UseCase,Passable,WaterDeco,WaterMovement
Music Box,,,,,1,0,,sc/decos02_seasonal.sc,music_box,,1,1,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_MUSICBOX,,,,,,TapDecorationGeneric,,,,Christmas,,,,,TRUE,,,,Seasonal,,,
Fireplace,,,115,,1,0,,sc/decos02_seasonal.sc,fireplace,,2,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_FIREPLACE,,,,,,TapDecorationGeneric,,,,Christmas,,,,,TRUE,,,,Seasonal,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wintersock,,,,,1,0,,sc/decos02_seasonal.sc,wintersock,,1,1,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_WINTERBOOT,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,FP,,,
Frozen Fountain,,,,,1,0,,sc/decos02_seasonal.sc,frozen_fountain,,2,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_FROZENFOUNTAIN,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Seasonal,,,
Organ Grinder,,,,,1,0,,sc/decos02_seasonal.sc,organ_grinder,,2,1,,999,,,,,,TID_DECO_NEWYEAR_BALLOON_DESC,TID_DECO_BARRELORGAN,,,,,,TapDecorationGeneric,,,,NewYear,TRUE,,,,TRUE,,,,FPE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Jadetalisman,,,,,1,0,,sc/decos02_seasonal.sc,china_jadetalisman,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JADETALISMAN,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,Shop,,,
China Pavilion,,,,,1,0,,sc/decos02_seasonal.sc,china_pavilion,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BAMBOOPAVILION,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,FP,,,
China Jadebench,,,,,1,0,,sc/decos02_seasonal.sc,china_jadebench,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JADEBENCH,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,FPE,,,
China JadeLion,,,,,1,0,,sc/decos02_seasonal.sc,china_jade_lion,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JADELION,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,Shop,,,
China Incenseburner,,,,,1,0,,sc/decos02_seasonal.sc,china_incense_burner,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_INCENSEBURNER,,,,,,TapDecorationGeneric,,,,ChineseNewYear,TRUE,,,,TRUE,,,,Events,,,
China Flowerpot,,,,,1,0,,sc/decos02_seasonal.sc,china_flower_pot,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GOLDVASE,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,FP,,,
China Fishfountain,,,,,1,0,,sc/decos02_seasonal.sc,china_fish_fountain,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FISHFOUNTAIN,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,,,,
China DragonBell,,,,,1,0,,sc/decos02_seasonal.sc,china_dragonBell,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JADEDRAGON,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,FP,,,
China Cart,,,,,1,0,,sc/decos02_seasonal.sc,china_cart,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JADECART,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,Shop,,,
China Bamboo,,,,,1,0,,sc/decos02_seasonal.sc,china_bamboo,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BAMBOOPATCH,,,,,,TapDecorationGeneric,,,,ChineseNewYear,TRUE,TRUE,,,,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley trophy Surfer,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_surfer,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_SURFERPIG,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Skier,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_skier,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_SKIERSHEEP,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Skater,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_skater,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_SKATERSHEEP,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Scuba,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_scuba,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_SCUBACHICKEN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Roller,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_roller,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_ROLLERGOAT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Hiking,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_hiking,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_HIKERPIG,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Explorer,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_explorer,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_EXPLORERCHICKEN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Diver,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_diver,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_DIVERCHICKEN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Captain,,,,,1,0,,sc/decos07_valley.sc,boardgame_trophy_captain,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_CAPTAINCOW,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentine's Roseplanter,,,,,1,0,,sc/decos02_seasonal.sc,valentines_roseplanter,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ROSE_FOUNTAIN,,,,,,TapDecorationGeneric,,,,Valentines,TRUE,,,,TRUE,,,,Events,,,
Valentine's Gardenbench,,,,,1,0,,sc/decos02_seasonal.sc,valentines_bench,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEART_BENCH,,,,,,TapDecorationGeneric,,,,Valentines,TRUE,,,,TRUE,,,,FP,,,
Valentine's Flamingos,,,,,1,0,,sc/decos02_seasonal.sc,valentines_flamingos,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LOVING_FLAMINGOS,,,,,,TapDecorationGeneric,,,,Valentines,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden boat,,,,,1,0,,sc/decos02_seasonal.sc,garden_boat,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_BOAT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Garden tent,,,,,1,0,,sc/decos02_seasonal.sc,garden_tent,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_TENT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Garden lantern,,,,,1,0,,sc/decos02_seasonal.sc,garden_lantern,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_LANTERN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10th Anniversary,,,,,1,0,,sc/decos01_generic.sc,anniversary_statue,,2,2,,999,,,,,,TID_DECO_SC10THBIRTHDAY_DESC,TID_DECO_SC10THBIRTHDAY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Special,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunny Topiary,,,,,1,0,,sc/decos02_seasonal.sc,bunny_topiary,,1,1,,999,,,,,,TID_DECO_EASTER_DESCRIPTION,TID_DECO_EASTERTOPIARY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Bunny Gnome,,,,,1,0,,sc/decos02_seasonal.sc,bunny_gnome,,2,1,,999,,,,,,TID_DECO_EASTER_DESCRIPTION,TID_DECO_BUNNYGNOME,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Easter Surprise,,,,,1,0,,sc/decos02_seasonal.sc,easter_surprise,,2,2,,999,,,,,,TID_DECO_EASTER_DESCRIPTION,TID_DECO_EASTERSURPRISE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,,,
Bunny Trampoline,,,130,,1,0,,sc/decos02_seasonal.sc,bunny_trampoline,,2,2,,999,,,,,,TID_DECO_EASTER_DESCRIPTION,TID_DECO_HOPPINGBUNNY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalloonSheep,,,,,1,0,,sc/decos02_seasonal.sc,balloon_sheep,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SHEEPBALLOON,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Birthday Bench,,,,,1,0,,sc/decos02_seasonal.sc,birthday_bench,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BIRTHDAYBENCH,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,,,
Birthday Gift Tent,,,,,1,0,,sc/decos02_seasonal.sc,birthday_gift_tent,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BIRTHDAYTENT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,,,
Butterflyballoon Flowerbed,,,,,1,0,,sc/decos02_seasonal.sc,butterflyballoon_flowerbed,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUTTERFLYBALLOONS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PopPromo,,,,,1,0,,sc/decos03_features.sc,pop_deco,,1,1,,999,,,,,,TID_DECO_POP_PROMO,TID_DECO_POP_PROMO_DESCRIPTION,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Special,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shipwreck Boat,,,,,1,0,,sc/decos02_seasonal.sc,shipwreck_boat,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SHIPWRECK,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Wavy Bush,,,,,1,0,,sc/decos02_seasonal.sc,wavy_bush,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WAVY_BUSH,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Hammock,,,,,1,0,,sc/decos01_generic.sc,hammock,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HAMMOCK,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Fish Fence,,,,,1,0,,sc/decos02_seasonal.sc,fish_fence,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FISH_FENCE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Pine Cone Basket,,,,,1,0,,sc/decos02_seasonal.sc,pine_cone_basket,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PINECONES,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanctuary Fountain,,,,,1,0,,sc/decos03_features.sc,sanctuary_fountain,,2,2,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_WATERING_HOLE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ZebraCalf1,,,,,
Grass Patch,,,,,1,0,,sc/decos03_features.sc,grass_patch,,1,1,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_SAVANNAH_GRASS,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ZebraCalf1,,,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Tree,,,,,1,0,,sc/decos03_features.sc,joshua_tree,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_JOSHUA_TREE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ZebraCalf2,,,,,
Pineapple Lilies,,,,,1,0,,sc/decos03_features.sc,pineapple_lilies,,1,1,,,,Voucher2,3,,,TID_SANCTUARYDECO_DESC,TID_DECO_PINEAPPLE_LILY,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ZebraCalf2,,,,,
,,,,,,,,,,,,,,,,Voucher1,5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Carving Table,,,,,1,0,,sc/decos02_seasonal.sc,pumpkin_carving_table,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FALLTABLE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Autumn Rocking Chair,,,,,1,0,,sc/decos02_seasonal.sc,autumn_rockingchair,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ROCKINGCHAIR,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altar,,,,,1,0,,sc/decos02_seasonal.sc,halloween_altar,,2,2,,999,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_HALLOWEENALTAR,,,,,,TapDecorationGeneric,,,,Halloween,TRUE,,,,TRUE,,,,FP,,,
Broomsticks,,,,,1,0,,sc/decos02_seasonal.sc,halloween_broomsticks,,2,1,,999,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_BROOMSTICKS,,,,,,TapDecorationGeneric,,,,Halloween,TRUE,,,,TRUE,,,,Shop,,,
Cauldron,,,,,1,0,,sc/decos02_seasonal.sc,halloween_cauldron_event,,1,1,,999,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_BUBBLINGCAULDRON,,,,,,TapDecorationGeneric,,,,Halloween,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley trophy Liberty,,,,,1,0,,sc/decos07_valley.sc,valley_usa_liberty,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_USALIBERTY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Thai Elephant,,,,,1,0,,sc/decos07_valley.sc,valley_thai_elephant,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_GOLDELEPHANT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Pretzel Cow,,,,,1,0,,sc/decos07_valley.sc,valley_germany_cow,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_PRETZELCOW,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tall Aloe Ferox,,,,,1,0,,sc/decos03_features.sc,tall_aloe_ferox,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_TALL_ALOE_FEROX,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Gorilla1,,,,,
Saint Paulia,,,,,1,0,,sc/decos03_features.sc,saintpaulia,,1,1,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_SAINTPAULIA,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Gorilla1,,,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
African Lily,,,,,1,0,,sc/decos03_features.sc,african_lily,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_AFRICAN_LILY,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Gorilla2,,,,,
Pincushion Shrubs,,,,,1,0,,sc/decos03_features.sc,pincushion_shrubs,,1,1,,,,Voucher2,3,,,TID_SANCTUARYDECO_DESC,TID_DECO_PINCUSHION_SHRUBS,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Gorilla2,,,,,
,,,,,,,,,,,,,,,,Voucher1,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow Bunny,,,,,1,0,,sc/decos02_seasonal.sc,snowbunny,,1,1,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_SNOWBUNNY,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Events,,,
WonderTree,,,,,1,0,,sc/decos03_features.sc,wonder_tree,,2,2,,999,,,,,,TID_DECO_KARIBATREE_DESC,TID_DECO_KARIBATREE,,,,,,TapDecorationGeneric,,,,,TRUE,TRUE,,,,,,,Special,,,
Santas Clothes,,,,,1,0,,sc/decos02_seasonal.sc,santas_clothes,,1,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_JOLLYCLOTHES,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,FP,,,
Santas Greeting Point,,,,,1,0,,sc/decos02_seasonal.sc,santas_greeting_point,,2,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_JOLLYCORNER,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,FP,,,
Winter ornaments,,,,,1,0,,sc/decos02_seasonal.sc,winter_ornaments,,1,1,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_WINTERORNAMENTS,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Shop,,,
Star Table,,,,,1,0,,sc/decos02_seasonal.sc,startable,,1,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_STARTABLE,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Events,,,
Fireworks Podium,,,115,,1,0,,sc/decos02_seasonal.sc,fireworks_podium,,2,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_STARFOUNTAIN,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Shop,,,
Star Bench and Lamp,,,,,1,0,,sc/decos02_seasonal.sc,starbench_with_lantern,,1,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_STARBENCH,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Shop,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentine's Rose tree,,,,,1,0,,sc/decos02_seasonal.sc,valentines_rose_tree,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ROSE_TREE,,,,,,TapDecorationGeneric,,,,Valentines,TRUE,,,,TRUE,,,,FP,,,
Flower Carriage,,,,,1,0,,sc/decos02_seasonal.sc,flower_carriage,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PIGSIGN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,,,
Haybale Chicken,,,110,,1,0,,sc/decos02_seasonal.sc,haybale_chicken,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HAYSTACK,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
Haybale Bench,,,,,1,0,,sc/decos02_seasonal.sc,haybale_bench,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HAYBENCH,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley trophy Moose sheep,,,,,1,0,,sc/decos07_valley.sc,valley_canada_happysheep,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_MOOSESHEEP,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Pig tower,,,,,1,0,,sc/decos07_valley.sc,valley_italy_tower,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_PIGTOWER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Performer goat,,,,,1,0,,sc/decos07_valley.sc,valley_japan_performer,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_PERFORMERGOAT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
Valley trophy Desert dog,,,,,1,0,,sc/decos07_valley.sc,valley_egypt_dog,,2,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_DESERTDOG,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee Flowers,,,90,,1,0,,sc/decos02_seasonal.sc,bee_flowers,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEEFLOWER,,TRUE,,,,TapDecorationGeneric,,,,,TRUE,TRUE,,,,,,,FP,,,
Bee Lights,,,,,1,0,,sc/decos02_seasonal.sc,bee_lights_archway,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEELIGHTS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,,,
Chick Pool,,,130,,1,0,,sc/decos02_seasonal.sc,chick_pool,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHICKPOOL,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crescent Lantern,,,,,1,0,,sc/decos02_seasonal.sc,crescent_lantern,,1,1,,999,,,,,,TID_DECO_RAMADAN_DESCRIPTION,TID_DECO_CRESCENT_LANTERN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,,,
Crescent Arch,,,,,1,0,,sc/decos02_seasonal.sc,crescent_arch,,2,1,,999,,,,,,TID_DECO_RAMADAN_DESCRIPTION,TID_DECO_CRESCENT_ARCH,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,,,
Crescent Fountain,,,120,,1,0,,sc/decos02_seasonal.sc,crescent_fountain,,2,2,,999,,,,,,TID_DECO_RAMADAN_DESCRIPTION,TID_DECO_CRESCENT_FOUNTAIN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downy Birch,,,,,1,0,,sc/decos03_features.sc,downy_birch,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_DOWNY_BIRCH,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Reindeer2,,,,,
Lichen,,,,,1,0,,sc/decos03_features.sc,lichen,,1,1,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_LICHEN,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Reindeer1,,,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Badminton Tree,,,,,1,0,,sc/decos03_features.sc,badmintontree,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_BADMINTONTREE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,GorillaCalf1,,,,,
Snake Plant,,,,,1,0,,sc/decos03_features.sc,snakeplant,,1,1,,,,Voucher2,3,,,TID_SANCTUARYDECO_DESC,TID_DECO_SNAKEPLANT,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,GorillaCalf2,,,,,
,,,,,,,,,,,,,,,,Voucher1,5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Painted Rocks,,,,,1,0,,sc/decos03_features.sc,painted_rocks,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_PAINTEDROCKS,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,,,
